Country,City,AccentCity,Region,Population,Latitude,Longitude,Test3,Prefecture
jp,anesakikaigan,Anesakikaigan,4,,35.483333,140.026667,35.483333,chiba
jp,anesaki-machi,Anesaki-machi,4,,35.48,140.033333,35.48,chiba
jp,anetai,Anetai,16,,39.1,141.183333,39.1,iwate
jp,aneyoshi,Aneyoshi,16,,39.516667,142.066667,39.516667,iwate
jp,anfuso,Anfuso,47,,26.492778,127.885556,26.492778,okinawa
jp,anfusu,Anfusu,47,,26.492778,127.885556,26.492778,okinawa
jp,ango,Ango,11,,34.276111,133.193333,34.276111,hiroshima
jp,anho,Anho,18,,30.316667,130.65,30.316667,kagoshima
jp,aniai,Aniai,2,,40,140.4,40,akita
jp,ani-maeda,Ani-maeda,2,,40.05,140.416667,40.05,akita
jp,anji,Anji,13,,34.983333,134.6,34.983333,hyogo
jp,anjo,Anjo,1,168664,34.95,137.083333,34.95,aichi
jp,anjo,Anjo,18,,30.65,131.05,30.65,kagoshima
jp,anjomachi,Anjomachi,1,,34.95,137.083333,34.95,aichi
jp,anju,Anju,22,,34.983333,135.816667,34.983333,kyoto
jp,ankiyaba,Ankiyaba,18,,28.466667,129.616667,28.466667,kagoshima
jp,anmizu,Anmizu,15,,37.233333,136.9,37.233333,ishikawa
jp,annaka,Annaka,10,48236,36.316667,138.9,36.316667,gunma
jp,annaka-kareki,Annaka-Kareki,27,,32.733333,130.366667,32.733333,nagasaki
jp,anno,Anno,18,,30.716667,131.066667,30.716667,kagoshima
jp,anraku,Anraku,18,,31.475,131.074167,31.475,kagoshima
jp,anrakuji,Anrakuji,42,,36.666667,136.85,36.666667,toyama
jp,anri,Anri,47,,26.254722,127.7875,26.254722,okinawa
jp,anshi,Anshi,13,,34.983333,134.6,34.983333,hyogo
jp,anshucho,Anshucho,22,,34.983333,135.816667,34.983333,kyoto
jp,antaroma,Antaroma,12,,43.85,142.7,43.85,hokkaido
jp,anto,Anto,6,,36.25,136.133333,36.25,fukui
jp,anto,Anto,16,,39.35,141.916667,39.35,iwate
jp,anza,Anza,47,,26.173889,127.820278,26.173889,okinawa
jp,anzama,Anzama,47,,26.173889,127.820278,26.173889,okinawa
jp,anzencho,Anzencho,19,,35.5,139.7,35.5,kanagawa
jp,anziyan,Anziyan,1,,34.95,137.083333,34.95,aichi
jp,ao,Ao,13,,34.866667,134.916667,34.866667,hyogo
jp,ao,Ao,15,,36.45,136.5,36.45,ishikawa
jp,ao,Ao,23,,34.666667,136.166667,34.666667,mie
jp,ao,Ao,27,,33.45,129.766667,33.45,nagasaki
jp,ao,Ao,42,,36.866667,136.983333,36.866667,toyama
jp,aodocho,Aodocho,40,,35.75,139.85,35.75,tokyo
jp,aogi,Aogi,17,,34.366667,133.691667,34.366667,kagawa
jp,aogu,Aogu,26,,36.6,137.883333,36.6,nagano
jp,aohama,Aohama,7,,33.95,131.016667,33.95,fukuoka
jp,aoicho,Aoicho,1,,35.166667,136.916667,35.166667,aichi
jp,aoicho,Aoicho,37,,34.766667,137.716667,34.766667,shizuoka
jp,aokata,Aokata,27,,32.983333,129.066667,32.983333,nagasaki
jp,aoki,Aoki,13,,34.283333,134.766667,34.283333,hyogo
jp,aoki,Aoki,17,,34.366667,133.691667,34.366667,kagawa
jp,aoki,Aoki,18,,31.616667,131.05,31.616667,kagoshima
jp,aoki,Aoki,24,,38.466965,141.179509,38.466965,miyagi
jp,aoki,Aoki,26,,36.366667,138.133333,36.366667,nagano
jp,aoki,Aoki,27,,32.95,129.016667,32.95,nagasaki
jp,aoki-gemi,Aoki-gemi,26,,36.35,137.883333,36.35,nagano
jp,aokijima,Aokijima,26,,36.616667,138.183333,36.616667,nagano
jp,aokijimamachi-aokijima,Aokijimamachi-Aokijima,26,,36.616667,138.183333,36.616667,nagano
jp,aoki-kemi,Aoki-kemi,26,,36.35,137.883333,36.35,nagano
jp,aoku,Aoku,26,,36.6,137.883333,36.6,nagano
jp,aomi,Aomi,29,,37.016667,137.8,37.016667,niigata
jp,aomori-shi,Aomori-shi,3,,40.824445,140.74,40.824445,aomori
jp,aonae,Aonae,12,,42.054722,139.442222,42.054722,hokkaido
jp,aonai,Aonai,12,,42.054722,139.442222,42.054722,hokkaido
jp,aone,Aone,24,,38.141944,140.533611,38.141944,miyagi
jp,aono,Aono,24,,38.540278,140.707222,38.540278,miyagi
jp,aono,Aono,31,,34.616667,133.466667,34.616667,okayama
jp,aonohara,Aonohara,19,,35.558056,139.190556,35.558056,kanagawa
jp,aose,Aose,18,,31.671667,129.716667,31.671667,kagoshima
jp,aoshima,Aoshima,5,,33.733333,132.483333,33.733333,ehime
jp,aoto,Aoto,18,,31.283333,130.45,31.283333,kagoshima
jp,aoto,Aoto,40,,35.75,139.85,35.75,tokyo
jp,aotocho,Aotocho,40,,35.75,139.85,35.75,tokyo
jp,aotomo,Aotomo,26,,36.6,137.883333,36.6,nagano
jp,aou,Aou,24,,38.533333,141.033333,38.533333,miyagi
jp,aouzu,Aouzu,29,,37.65,138.866667,37.65,niigata
jp,aoya,Aoya,41,,35.516667,133.983333,35.516667,tottori
jp,aoyagi,Aoyagi,9,,35.35,136.6,35.35,gifu
jp,aoyagicho,Aoyagicho,9,,35.35,136.6,35.35,gifu
jp,aoyama-minami,Aoyama-Minami,40,,35.65,139.716667,35.65,tokyo
jp,aoyama-minamicho,Aoyama-minamicho,40,,35.65,139.716667,35.65,tokyo
jp,aoyanagicho,Aoyanagicho,9,,35.35,136.6,35.35,gifu
jp,aozu,Aozu,29,,37.65,138.866667,37.65,niigata
jp,appetsu,Appetsu,12,,42.420556,142.225833,42.420556,hokkaido
jp,ara,Ara,47,,26.707778,127.8075,26.707778,okinawa
jp,arafune,Arafune,43,,33.533333,135.9,33.533333,wakayama
jp,aragachi,Aragachi,47,,26.117778,127.691111,26.117778,okinawa
jp,aragaki,Aragaki,47,,26.117778,127.691111,26.117778,okinawa
jp,aragasane,Aragasane,25,,31.85,130.9,31.85,miyazaki
jp,aragawa,Aragawa,2,,39.6,140.35,39.6,akita
jp,aragawamura,Aragawamura,3,,40.783333,140.733333,40.783333,aomori
jp,aragusuku,Aragusuku,47,,26.137711,127.742583,26.137711,okinawa
jp,arahama,Arahama,24,,38.041944,140.905278,38.041944,miyagi
jp,arahama,Arahama,29,,37.416667,138.583333,37.416667,niigata
jp,arai,Arai,13,,34.766667,134.8,34.766667,hyogo
jp,arai,Arai,24,,38.233333,140.95,38.233333,miyagi
jp,arai,Arai,29,27481,37.016667,138.25,37.016667,niigata
jp,arai,Arai,37,,34.683333,137.566667,34.683333,shizuoka
jp,araijuku,Araijuku,40,,35.583333,139.716667,35.583333,tokyo
jp,arakachi,Arakachi,47,,26.117778,127.691111,26.117778,okinawa
jp,arakaki,Arakaki,47,,26.117778,127.691111,26.117778,okinawa
jp,arakawa,Arakawa,2,,39.6,140.35,39.6,akita
jp,arakawa,Arakawa,3,,40.783333,140.733333,40.783333,aomori
jp,arakawa,Arakawa,20,,33.483333,133.45,33.483333,kochi
jp,arakawa,Arakawa,27,,32.658056,128.672778,32.658056,nagasaki
jp,arakawa,Arakawa,29,,37.883333,139.316667,37.883333,niigata
jp,arakawa,Arakawa,34,,35.95,139.033333,35.95,saitama
jp,arakawa,Arakawa,47,,26.65,128.25,26.65,okinawa
jp,arakawaguchi,Arakawaguchi,29,,38.483333,139.566667,38.483333,niigata
jp,arakawahama,Arakawahama,18,,31.733333,130.233333,31.733333,kagoshima
jp,arakawa-mura,Arakawa-mura,29,,37.533333,139.1,37.533333,niigata
jp,arakawa-oki,Arakawa-oki,14,,36.033333,140.166667,36.033333,ibaraki
jp,araki,Araki,18,,28.283333,129.916667,28.283333,kagoshima
jp,araki,Araki,34,,36.166667,139.483333,36.166667,saitama
jp,arako,Arako,28,,34.383333,135.933333,34.383333,nara
jp,arakohama,Arakohama,18,,31.733333,130.233333,31.733333,kagoshima
jp,arakura,Arakura,46,,35.483333,138.333333,35.483333,yamanashi
jp,aramachi,Aramachi,2,,39.666667,140.566667,39.666667,akita
jp,aramachi,Aramachi,29,,37.283333,138.716667,37.283333,niigata
jp,aramachi,Aramachi,44,,38.5575,140.451111,38.5575,yamagata
jp,aramata,Aramata,42,,36.916667,137.416667,36.916667,toyama
jp,aramato,Aramato,42,,36.916667,137.416667,36.916667,toyama
jp,araragi,Araragi,26,,35.55,137.633333,35.55,nagano
jp,ararakura,Ararakura,46,,35.6,139.05,35.6,yamanashi
jp,arari,Arari,37,,34.816667,138.766667,34.816667,shizuoka
jp,ar-arume,Ar-arume,44,,38.838333,139.883333,38.838333,yamagata
jp,arasato,Arasato,47,,24.729622,125.341222,24.729622,okinawa
jp,arasawa,Arasawa,2,,39.45,140.15,39.45,akita
jp,arasawa,Arasawa,29,,37.533333,139.1,37.533333,niigata
jp,arasawa,Arasawa,44,,38.15,139.733333,38.15,yamagata
jp,arase,Arase,2,,39.983333,140.4,39.983333,akita
jp,arase,Arase,7,,33.333333,130.833333,33.333333,fukuoka
jp,arashi,Arashi,5,,33.066667,132.483333,33.066667,ehime
jp,arashi,Arashi,19,,35.366667,139.05,35.366667,kanagawa
jp,arashika,Arashika,23,,33.933333,136.15,33.933333,mie
jp,arashima,Arashima,36,,35.433333,133.183333,35.433333,shimane
jp,arashinkai,Arashinkai,5,,34.083333,132.983333,34.083333,ehime
jp,arashiro,Arashiro,47,,26.137711,127.742583,26.137711,okinawa
jp,araso,Araso,25,,31.85,130.9,31.85,miyazaki
jp,arato,Arato,30,,32.9,132,32.9,oita
jp,arato,Arato,44,,38.184444,140.093056,38.184444,yamagata
jp,araya,Araya,2,,39.683333,140.083333,39.683333,akita
jp,araya,Araya,12,,41.416667,140.166667,41.416667,hokkaido
jp,araya,Araya,16,,40.316667,141.25,40.316667,iwate
jp,araya,Araya,24,,38.608611,140.975278,38.608611,miyagi
jp,araya,Araya,29,,37.766667,139.433333,37.766667,niigata
jp,araya,Araya,44,,38.65,139.85,38.65,yamagata
jp,arayacho,Arayacho,2,,39.683333,140.083333,39.683333,akita
jp,arayamachi,Arayamachi,2,,39.683333,140.083333,39.683333,akita
jp,araya-okawamachi,Araya-Okawamachi,2,,39.683333,140.1,39.683333,akita
jp,arayashiki,Arayashiki,8,,37.533333,140.133333,37.533333,fukushima
jp,arazato,Arazato,47,,24.729622,125.341222,24.729622,okinawa
jp,arazatu,Arazatu,47,,24.729622,125.341222,24.729622,okinawa
jp,arazawa,Arazawa,44,,38.15,139.733333,38.15,yamagata
jp,are,Are,27,,34.266667,129.2,34.266667,nagasaki
jp,arekinai,Arekinai,12,,43.1,144.566667,43.1,hokkaido
jp,ariake,Ariake,40,,35.635,139.786667,35.635,tokyo
jp,arida,Arida,43,,33.483333,135.733333,33.483333,wakayama
jp,arifuku,Arifuku,27,,32.9,128.95,32.9,nagasaki
jp,arifukugo,Arifukugo,27,,32.9,128.95,32.9,nagasaki
jp,arihata,Arihata,3,,41.133333,141.266667,41.133333,aomori
jp,arikabe,Arikabe,24,,38.866667,141.133333,38.866667,miyagi
jp,arikawa,Arikawa,27,,32.983333,129.116667,32.983333,nagasaki
jp,arikawago,Arikawago,27,,32.983333,129.116667,32.983333,nagasaki
jp,arima,Arima,13,,34.8,135.25,34.8,hyogo
jp,arimacho,Arimacho,13,,34.8,135.25,34.8,hyogo
jp,arimagawa,Arimagawa,29,,37.15,138.15,37.15,niigata
jp,arimatsu,Arimatsu,1,,35.066667,136.966667,35.066667,aichi
jp,arimizu,Arimizu,25,,31.85,131.133333,31.85,miyazaki
jp,arimune,Arimune,45,,34.333333,131.083333,34.333333,yamaguchi
jp,arimura,Arimura,18,,31.55,130.666667,31.55,kagoshima
jp,arioka,Arioka,20,,32.966667,132.833333,32.966667,kochi
jp,ariso,Ariso,45,,34.333333,131.083333,34.333333,yamaguchi
jp,arita,Arita,33,,33.183333,129.9,33.183333,saga
jp,arita,Arita,43,,33.483333,135.733333,33.483333,wakayama
jp,aritaki,Aritaki,23,,34.533333,136.7,34.533333,mie
jp,arito,Arito,3,,40.917778,141.191944,40.917778,aomori
jp,aritsu,Aritsu,47,,26.583333,128.133333,26.583333,okinawa
jp,ariumi,Ariumi,27,,32.683333,129.816667,32.683333,nagasaki
jp,arozu,Arozu,5,,34.205,133.092222,34.205,ehime
jp,arume,Arume,47,,26.604553,128.120625,26.604553,okinawa
jp,arumi,Arumi,27,,32.683333,129.816667,32.683333,nagasaki
jp,arumi,Arumi,47,,26.604553,128.120625,26.604553,okinawa
jp,asa,Asa,45,,34.066667,131.166667,34.066667,yamaguchi
jp,asa,Asa,47,,26.236111,127.306389,26.236111,okinawa
jp,asachino,Asachino,12,,45.205833,142.225556,45.205833,hokkaido
jp,asadatsu,Asadatsu,5,,33.383333,132.416667,33.383333,ehime
jp,asae,Asae,45,,33.966667,131.933333,33.966667,yamaguchi
jp,asagawa,Asagawa,8,,37.083333,140.416667,37.083333,fukushima
jp,asagaya,Asagaya,40,,35.7,139.65,35.7,tokyo
jp,asahi,Asahi,4,41721,35.716667,140.65,35.716667,chiba
jp,asahi,Asahi,5,,34.063611,132.998611,34.063611,ehime
jp,asahi,Asahi,6,,35.9,136.666667,35.9,fukui
jp,asahi,Asahi,12,,42.416667,143.4,42.416667,hokkaido
jp,asahi,Asahi,19,,35.533333,139.7,35.533333,kanagawa
jp,asahi,Asahi,24,,38.486685,141.171807,38.486685,miyagi
jp,asahi,Asahi,39,,33.866667,134.366667,33.866667,tokushima
jp,asahicho,Asahicho,11,,34.4,133.1,34.4,hiroshima
jp,asahicho,Asahicho,19,,35.533333,139.7,35.533333,kanagawa
jp,asahicho,Asahicho,27,,32.75,129.866667,32.75,nagasaki
jp,asahigawa,Asahigawa,12,,43.767778,142.370278,43.767778,hokkaido
jp,asahihama,Asahihama,12,,45.2,141.316667,45.2,hokkaido
jp,asahikawa,Asahikawa,12,356615,43.767778,142.370278,43.767778,hokkaido
jp,asahimachi,Asahimachi,3,,40.816667,140.733333,40.816667,aomori
jp,asahimachi,Asahimachi,11,,34.4,133.1,34.4,hiroshima
jp,asahimachi,Asahimachi,19,,35.533333,139.7,35.533333,kanagawa
jp,asahimachi,Asahimachi,27,,32.75,129.866667,32.75,nagasaki
jp,asahiyama,Asahiyama,12,,43.95,142.666667,43.95,hokkaido
jp,asai,Asai,24,,38.396706,141.147204,38.396706,miyagi
jp,asai,Asai,36,,34.9,132.1,34.9,shimane
jp,asaji,Asaji,30,,33,131.433333,33,oita
jp,asajino,Asajino,12,,45.205833,142.225556,45.205833,hokkaido
jp,asajinodaichi,Asajinodaichi,12,,45.183333,142.283333,45.183333,hokkaido
jp,asajirio,Asajirio,12,,45.205833,142.225556,45.205833,hokkaido
jp,asaka,Asaka,34,128061,35.804722,139.601944,35.804722,saitama
jp,asakaido,Asakaido,34,,35.857222,139.1875,35.857222,saitama
jp,asakawa,Asakawa,8,,37.083333,140.416667,37.083333,fukushima
jp,asakawa,Asakawa,18,,30.683333,131.066667,30.683333,kagoshima
jp,asakawa,Asakawa,39,,33.616667,134.366667,33.616667,tokushima
jp,asakawa,Asakawa,46,,35.5,138.766667,35.5,yamanashi
jp,asakayamacho,Asakayamacho,32,,34.583333,135.5,34.583333,osaka
jp,asakhigava,Asakhigava,12,,43.767778,142.370278,43.767778,hokkaido
jp,asakuragi,Asakuragi,43,,33.6,135.4,33.6,wakayama
jp,asama,Asama,18,,27.816667,128.883333,27.816667,kagoshima
jp,asama,Asama,26,,36.266667,137.983333,36.266667,nagano
jp,asamai,Asamai,2,,39.266667,140.483333,39.266667,akita
jp,asamigawa,Asamigawa,8,,37.2,140.983333,37.2,fukushima
jp,asamo,Asamo,27,,34.1,129.216667,34.1,nagasaki
jp,asamogawa,Asamogawa,22,,35.683333,135.016667,35.683333,kyoto
jp,asamokawa,Asamokawa,22,,35.683333,135.016667,35.683333,kyoto
jp,asamushi,Asamushi,3,,40.885556,140.866944,40.885556,aomori
jp,asanai,Asanai,2,,40.15,140.016667,40.15,akita
jp,asanai,Asanai,16,,39.816667,141.733333,39.816667,iwate
jp,asanami,Asanami,5,,34,132.8,34,ehime
jp,asanamihara,Asanamihara,5,,34,132.8,34,ehime
jp,asane,Asane,2,,40.15,140.016667,40.15,akita
jp,asanocho,Asanocho,19,,35.516667,139.733333,35.516667,kanagawa
jp,asaragi,Asaragi,43,,33.6,135.4,33.6,wakayama
jp,asari,Asari,12,,43.166667,141.066667,43.166667,hokkaido
jp,asari,Asari,36,,35.033333,132.266667,35.033333,shimane
jp,asaricho,Asaricho,12,,43.166667,141.066667,43.166667,hokkaido
jp,asari-machi,Asari-machi,12,,43.166667,141.066667,43.166667,hokkaido
jp,asato,Asato,18,,28.333333,129.483333,28.333333,kagoshima
jp,asato,Asato,47,,26.218725,127.6955,26.218725,okinawa
jp,asatu,Asatu,47,,26.254722,127.7875,26.254722,okinawa
jp,asebi,Asebi,11,,34.966667,133.05,34.966667,hiroshima
jp,asebi,Asebi,39,,33.866667,134.55,33.866667,tokushima
jp,asehi,Asehi,39,,33.866667,134.55,33.866667,tokushima
jp,aseni,Aseni,39,,33.866667,134.55,33.866667,tokushima
jp,asha,Asha,47,,26.237675,127.691361,26.237675,okinawa
jp,ashiarai,Ashiarai,42,,36.75,137.166667,36.75,toyama
jp,ashi,Ashi,47,,26.318611,127.834722,26.318611,okinawa
jp,ashibe,Ashibe,33,,33.791944,129.756111,33.791944,saga
jp,ashibetsu,Ashibetsu,12,19108,43.509722,142.185556,43.509722,hokkaido
jp,ashida,Ashida,26,,36.266667,138.316667,36.266667,nagano
jp,ashidambai,Ashidambai,18,,31.866667,130.733333,31.866667,kagoshima
jp,ashidambaru,Ashidambaru,18,,31.866667,130.733333,31.866667,kagoshima
jp,ashidanbaru,Ashidanbaru,18,,31.866667,130.733333,31.866667,kagoshima
jp,ashidanibara,Ashidanibara,18,,31.866667,130.733333,31.866667,kagoshima
jp,ashigaura,Ashigaura,27,,34.35,129.366667,34.35,nagasaki
jp,ashiharacho,Ashiharacho,32,,34.666667,135.5,34.666667,osaka
jp,ashikaga,Ashikaga,38,159673,36.333333,139.45,36.333333,tochigi
jp,ashikawa,Ashikawa,12,,45.2,141.733333,45.2,hokkaido
jp,ashikuraji,Ashikuraji,42,,36.583333,137.4,36.583333,toyama
jp,ashima,Ashima,26,,35.516667,137.883333,35.516667,nagano
jp,ashimi,Ashimi,27,,34.533333,129.45,34.533333,nagasaki
jp,ashimine,Ashimine,47,,26.2,127.65,26.2,okinawa
jp,ashimmi,Ashimmi,47,,26.2,127.65,26.2,okinawa
jp,ashino,Ashino,12,,45.3,142.2,45.3,hokkaido
jp,ashino,Ashino,38,,36.983333,140.166667,36.983333,tochigi
jp,ashinoura,Ashinoura,27,,32.75,129,32.75,nagasaki
jp,ashinoyu,Ashinoyu,19,,35.221389,139.038889,35.221389,kanagawa
jp,ashio,Ashio,38,,36.633333,139.45,36.633333,tochigi
jp,ashiro,Ashiro,37,,35.05,139.083333,35.05,shizuoka
jp,ashisaki,Ashisaki,42,,36.916667,137.433333,36.916667,toyama
jp,ashisawa,Ashisawa,44,,38.633333,140.366667,38.633333,yamagata
jp,ashita,Ashita,26,,36.266667,138.316667,36.266667,nagano
jp,ashitaka,Ashitaka,37,,35.116667,138.833333,35.116667,shizuoka
jp,ashitake,Ashitake,47,,26.2,127.65,26.2,okinawa
jp,ashito,Ashito,18,,27.033333,128.433333,27.033333,kagoshima
jp,ashiu,Ashiu,22,,35.3,135.7,35.3,kyoto
jp,ashiya,Ashiya,7,,33.883333,130.666667,33.883333,fukuoka
jp,ashiya,Ashiya,13,88574,34.733333,135.316667,34.733333,hyogo
jp,ashiyoro,Ashiyoro,12,,43.25,143.583333,43.25,hokkaido
jp,ashiyorobute,Ashiyorobute,12,,43.237222,143.542778,43.237222,hokkaido
jp,ashiyorobuto,Ashiyorobuto,12,,43.237222,143.542778,43.237222,hokkaido
jp,ashizaki,Ashizaki,42,,36.916667,137.433333,36.916667,toyama
jp,ashizawa,Ashizawa,44,,38.633333,140.366667,38.633333,yamagata
jp,ashoro,Ashoro,12,,43.237222,143.542778,43.237222,hokkaido
jp,ashorobuto,Ashorobuto,12,,43.237222,143.542778,43.237222,hokkaido
jp,ashu,Ashu,22,,35.3,135.7,35.3,kyoto
jp,asibe,Asibe,33,,33.791944,129.756111,33.791944,saga
jp,asikaga,Asikaga,38,,36.333333,139.45,36.333333,tochigi
jp,asio,Asio,38,,36.633333,139.45,36.633333,tochigi
jp,aso,Aso,6,,35.716667,136.1,35.716667,fukui
jp,aso,Aso,14,,35.983333,140.483333,35.983333,ibaraki
jp,aso,Aso,34,,35.933333,138.9,35.933333,saitama
jp,asozu,Asozu,6,,36,136.2,36,fukui
jp,assa,Assa,47,,26.236111,127.306389,26.236111,okinawa
jp,asshinai,Asshinai,12,,42.803056,143.809444,42.803056,hokkaido
jp,asso,Asso,43,,33.7,135.416667,33.7,wakayama
jp,asu,Asu,27,,34.216667,129.3,34.216667,nagasaki
jp,asuka,Asuka,44,,38.883333,139.916667,38.883333,yamagata
jp,asuke,Asuke,1,,35.133333,137.316667,35.133333,aichi
jp,asuke-cho,Asuke-cho,1,,35.133333,137.316667,35.133333,aichi
jp,asuna,Asuna,36,,34.866667,132.616667,34.866667,shimane
jp,asusaki,Asusaki,42,,36.916667,137.433333,36.916667,toyama
jp,atagoshita,Atagoshita,40,,35.65,139.65,35.65,tokyo
jp,ataka,Ataka,15,,36.416667,136.416667,36.416667,ishikawa
jp,atakamachi,Atakamachi,15,,36.416667,136.416667,36.416667,ishikawa
jp,ataka-shimmachi,Ataka-shimmachi,15,,36.4,136.4,36.4,ishikawa
jp,ataka-shin,Ataka-shin,15,,36.4,136.4,36.4,ishikawa
jp,ataku,Ataku,15,,36.416667,136.416667,36.416667,ishikawa
jp,atami,Atami,8,,37.483333,140.266667,37.483333,fukushima
jp,atami,Atami,37,40688,35.089444,139.068611,35.089444,shizuoka
jp,atami,Atami,40,,35.784722,139.0175,35.784722,tokyo
jp,atanniya,Atanniya,47,,26.290556,127.786111,26.290556,okinawa
jp,atara shi,Atara shi,28,,34.383333,135.933333,34.383333,nara
jp,atarashika,Atarashika,23,,33.933333,136.15,33.933333,mie
jp,ataruma,Ataruma,12,,43.85,142.7,43.85,hokkaido
jp,atashika,Atashika,23,,33.933333,136.15,33.933333,mie
jp,atawa,Atawa,23,,33.8,136.033333,33.8,mie
jp,atehama,Atehama,17,,34.524167,134.353333,34.524167,kagawa
jp,aterazaka,Aterazaka,24,,38.403936,141.092976,38.403936,miyagi
jp,aterazawa,Aterazawa,44,,38.375,140.205556,38.375,yamagata
jp,atisu,Atisu,45,,34.003333,131.354444,34.003333,yamaguchi
jp,atoega,Atoega,12,,42.95,144.633333,42.95,hokkaido
jp,atoeka,Atoeka,12,,42.95,144.633333,42.95,hokkaido
jp,atoichi,Atoichi,36,,34.95,132.216667,34.95,shimane
jp,atsu,Atsu,31,,34.583333,134.016667,34.583333,okayama
jp,atsubetsu,Atsubetsu,12,,42.420556,142.225833,42.420556,hokkaido
jp,atsuda,Atsuda,12,,43.391667,141.435556,43.391667,hokkaido
jp,atsuga,Atsuga,12,,42.420556,142.225833,42.420556,hokkaido
jp,atsugacho,Atsugacho,12,,42.420556,142.225833,42.420556,hokkaido
jp,atsugi,Atsugi,19,229203,35.438889,139.359722,35.438889,kanagawa
jp,atsu-hongo,Atsu-hongo,45,,34.1,131.133333,34.1,yamaguchi
jp,atsukeshi,Atsukeshi,12,,43.035556,144.8525,43.035556,hokkaido
jp,atsuki,Atsuki,19,,35.438889,139.359722,35.438889,kanagawa
jp,atsumi,Atsumi,44,,38.621667,139.6,38.621667,yamagata
jp,atsumigawa,Atsumigawa,44,,38.583333,139.7,38.583333,yamagata
jp,atsunai,Atsunai,12,,42.803056,143.809444,42.803056,hokkaido
jp,atsusayama,Atsusayama,26,,35.966667,138.666667,35.966667,nagano
jp,atsushio,Atsushio,8,,37.733333,139.883333,37.733333,fukushima
jp,atsuta,Atsuta,12,,43.391667,141.435556,43.391667,hokkaido
jp,atsuta,Atsuta,47,,26.291111,127.804444,26.291111,okinawa
jp,atsutabaru,Atsutabaru,47,,26.507222,127.893056,26.507222,okinawa
jp,atsutko,Atsutko,12,,43.222778,145.252778,43.222778,hokkaido
jp,atsutoko,Atsutoko,12,,43.222778,145.252778,43.222778,hokkaido
jp,attoko,Attoko,12,,43.222778,145.252778,43.222778,hokkaido
jp,attsubaru,Attsubaru,47,,26.583333,128.133333,26.583333,okinawa
jp,atu,Atu,31,,34.583333,134.016667,34.583333,okayama
jp,atugi,Atugi,19,,35.438889,139.359722,35.438889,kanagawa
jp,atukesi,Atukesi,12,,43.035556,144.8525,43.035556,hokkaido
jp,atumi,Atumi,44,,38.621667,139.6,38.621667,yamagata
jp,atunai,Atunai,12,,42.803056,143.809444,42.803056,hokkaido
jp,atuta,Atuta,12,,43.391667,141.435556,43.391667,hokkaido
jp,awa,Awa,12,,43.25,144.416667,43.25,hokkaido
jp,awa,Awa,47,,26.606111,127.923889,26.606111,okinawa
jp,awacha,Awacha,47,,26.242778,127.721944,26.242778,okinawa
jp,awa-dantai,Awa-dantai,12,,43.25,144.416667,43.25,hokkaido
jp,awaga,Awaga,13,,35.066667,134.783333,35.066667,hyogo
jp,awagamachi,Awagamachi,13,,35.066667,134.783333,35.066667,hyogo
jp,awagura,Awagura,15,,37.416667,137.1,37.416667,ishikawa
jp,awakura,Awakura,15,,37.416667,137.1,37.416667,ishikawa
jp,awano,Awano,26,,35.35,137.8,35.35,nagano
jp,awano,Awano,45,,34.35,130.966667,34.35,yamaguchi
jp,awao,Awao,15,,36.45,136.5,36.45,ishikawa
jp,awara,Awara,6,,36.216667,136.2,36.216667,fukui
jp,aware,Aware,47,,26.170556,127.340278,26.170556,okinawa
jp,awaren,Awaren,47,,26.170556,127.340278,26.170556,okinawa
jp,awase,Awase,47,,26.318611,127.834722,26.318611,okinawa
jp,awashi,Awashi,47,,26.318611,127.834722,26.318611,okinawa
jp,awashima,Awashima,17,,34.271667,133.636667,34.271667,kagawa
jp,awasu,Awasu,42,,36.583333,137.45,36.583333,toyama
jp,awatabe,Awatabe,6,,35.916667,136.233333,35.916667,fukui
jp,awazu,Awazu,15,,36.333333,136.45,36.333333,ishikawa
jp,awazumachi,Awazumachi,15,,36.333333,136.45,36.333333,ishikawa
jp,awazu-machi,Awazu-machi,35,,34.983333,135.9,34.983333,shiga
jp,awo,Awo,15,,36.45,136.5,36.45,ishikawa
jp,aya,Aya,25,,31.983333,131.266667,31.983333,miyazaki
jp,ayabe,Ayabe,22,37613,35.3,135.25,35.3,kyoto
jp,ayamachi,Ayamachi,25,,31.983333,131.266667,31.983333,miyazaki
